id,dish_name,description,cuisine,ingredient_text,instruction_text,ingredient_count,main_ingredient_count,search_ingredient_count,total_weight_g
140487,私房菜简单好吃的地锅鸡贴饼子，秒杀一切,小时候最爱的就是妈妈做的地锅鸡贴饼子。长大以后一直很怀念，经过自己多次尝试，终于做出了满意的味道。,,12个小鸡腿，2小碗面粉，3瓣大蒜，2根小葱，3颗八角，几片姜，约3勺糖，少许盐，少许料酒，少许生抽，2滴老抽，少许鸡精,"1. 面粉2小碗(家里吃米饭的那种碗)
2. 加开水边倒边搅拌面粉，全部搅成絮状
(一定要用开水，把面烫熟，做出来的饼子才软)
3. 和面，揉成光滑不粘手的面团
4. 面团盖住，备孕
5. 小鸡腿两面各划4刀，利于入味
我用的小鸡腿(就是琵琶腿)，因为小鸡腿肉多又嫩。也可以用其他部位切成鸡块
6. 冷水下锅，放入小鸡腿，姜片，料酒，烧开
7. 水沸腾，撇去浮沫，捞出小鸡腿，备孕
8. 冷锅加凉油，先别开火
9. 加入约3小勺白糖，开最小火熬焦糖
我用吃饭的勺子量的，糖度可以根据自己口味做增减
10. 熬焦糖，白糖熬成这样黄色的，冒小泡泡立刻放小鸡腿
(熬成黄色以后代表马上要焦了，如果焦了就苦了，熬成黄糖以后也可以先关火，在放小鸡腿翻一下再开火)
11. 加入小鸡腿快速翻炒，使每个鸡腿都裹上焦糖
12. 放入大蒜粒
13. 放入盐，生抽，老抽2滴，翻炒
14. 加水与小鸡腿齐平，加3颗八角，小火烧
15. 加盖，做饼子
16. 面团比刚才更软了
17. 分成8个大小相等的剂子
18. 剂子拍扁变成一个饼，一面粘上水(粘在锅上不容易掉)
19. 8个面饼全部贴在锅边
20. 加盖，小火烧约8分钟，中间可以开盖看一下
21. 饼子全部熟，汤汁收的差不多就可以关火了
22. 先把饼子铲出来，背面朝外，摆在盆边
23. 开小火，锅里的鸡块加鸡精，加一半葱花(留一半葱花装饰)翻炒均匀即可出锅
24. 鸡块盛出摆盘，葱花装饰即可",12,4,5,1475.0
140552,豆腐圆子汤-咸蛋白版,"丸子是一道大江南北都有的传统家常菜，但做法各有不同，吃的都是自家妈妈的味道。在我们老家丸子是叫做圆子的，尤其过年时候的传统八大碗里，就有好几样是圆子，比如大刀圆子、酥肉圆子…
这次复刻老妈的豆腐圆子汤，正好还剩有一些咸蛋白，加进去试试，味道也不错，并没有改变云南豆腐圆子的灵魂，是消耗蛋白的好方法😋",,150g北豆腐，120g猪肉馅，30g熟咸蛋白，4-5片大白菜，适量姜末，适量胡椒粉,"1. 无需太过拘泥食材比重，豆腐和肉差不多1:1比例就可，肉太少会不好捏合，我这个量能做2-3人份。咸蛋白可放可不放，不放咸蛋白就加一点点盐。姜去腥味和驱寒，我喜欢吃到姜的颗粒感（刀法不好总得有理由撒😁），不喜欢吃到姜的话切几片放进汤底里也可以。
ps.我用的北豆腐，口感粗一些，比较接近儿时味道，更喜欢这样的豆腐圆子。换成娟豆腐也可以。
2. 咸蛋白蒸熟捣碎，豆腐同样捣碎，之后所有做圆子的食材混合拌匀。推荐这个小工具，是某次买手动榨汁器的套装。不过度讲究细腻度的话，完全可以碾压豆腐香蕉之类软性食材，比勺子好用太多了。
ps.我妈做豆腐圆子呢，都是直接用手捏碎的😀
3. 挖一勺在小碗里团一团滚一滚，像这样轻轻摔几次，让圆子变瓷实，以免煮散。
4. 大约500-800ml清水，开小火，一边做圆子一边轻轻放进去。圆子做完后再调中火煮熟，白菜洗净掰成大块，圆子差不多的时候放入。
用油菜或小白菜也可以，但娃娃菜应该不会好吃。白菜煮太久易软烂，所以也可以先放菜帮子，后放菜叶子啦。
ps. 煮的过程中不要搅动，火也不要开太大，防止圆子散掉。
另，老家讲究用手掰白菜，说动了刀子的菜煮汤就不甜了😛并且，煮菜汤不盖盖子也是保证菜叶碧绿不软烂的小窍门哦。
5. 出锅前尝味道，如果汤味太淡可适量加盐和一点香油。这是一道主打清淡的汤菜，无需过度调味，重口味可以打一个酸辣蘸水或酱蘸水就好。",6,3,3,1770.0
140565,爸爸的白菜🥬炒虾仁,"难得爸爸做午饭，本以为会吃上一顿邪恶的黑暗料理，结果震惊😨全场，味道超级好吃额！
想给大家分享一下！
PS：爸爸听到我的“谬赞👍🏻”自己也很惊讶😲呢！",,全虾仁，部白菜，适盐，量葱，姜，料酒，酱油，鸡精,"1. 准备好食材
2. 热锅入油，葱姜爆香
3. 放入虾仁翻炒，放入少许盐🧂，到变色
4. 有一点红油时放一些料酒白糖，放白菜🥬
5. 变软后，倒入一点水。放入酱油翻炒一下。完成！",8,1,1,0.0
140573,酸菜炖腔骨,时不时会想吃的家常开胃菜！,,500克酸菜，1000克腔骨（或排骨），适量料酒，1个八角，3片姜，3克糖，适量白胡椒粉，适量香叶，桂皮，盐,"1. 腔骨排骨冷水下锅，水量没过腔骨排骨，水开去掉表面血沫，加姜片，料酒，八角，香叶，桂皮，再沸腾后关小火，加盖煮半小时后加盐，继续小火煮。
2. 酸菜丝清水过一下，超市买来成包的酸菜丝有时候会有沙子，捞出稍微攥一下备用。
3. 排骨腔骨煮熟以后，开始炒酸菜，起油锅，油比炒菜多点，煸炒到酸菜颜色变深有酸味飘出来，就可以把酸菜丝铺在排骨上。
4. 继续炖10分钟，撒白胡椒粉出锅。",8,1,1,1524.0
140588,蒜蓉粉丝蒸鲍鱼,三亚下岗职工海鲜市场有一家的鲍鱼做的是真好吃，每每看到超市卖鲜活的小鲍鱼，都会想念那个味道。今天终于如愿尝试一次，味道很不错～,,10只鲍鱼，1把粉丝，半头大蒜，1勺料酒，1勺海天头道酿造酱油，2勺耗油皇，1勺白砂糖，1个小米辣,"1. 鲍鱼从壳上取下
2. 去腮后，将壳冲洗干净，牙刷将壳内外刷干净，因为一会壳下边也需要铺粉丝
3. 洗鲍鱼，敲黑板，裙边黑色用小牙刷仔细刷干净，耐心哟～
4. 十字花刀
5. 盘底铺一层用水焯过的粉丝，壳内再放一层，将鲍鱼肉塞入壳内
6. 放上煸炒后的熟蒜蓉
7. 再加生蒜蓉，小米辣。为了颜色好看辣，其实个人觉得没有辣味的有原汁原味
8. 浇上调制好的酱油、耗油、料酒、白糖，大火蒸四五分钟
9. 出锅辣～吃的干干净净的壳就不拍啦，粉丝，鲍鱼都很好吃，美中不足就是汤汁不够多，感觉和在三亚吃的还是有些差距的～好吃到感动自己，嗯，开熏～",8,3,3,1082.5
140616,巨好吃！秒杀路边摊的炒年糕，超简单！,哈喽～我是圆妈！最近家里孩子一直吵着要吃年糕，今天给大家带来一款炒年糕，味道超级棒，秒杀路边摊！自己做好吃又卫生，学会了再也不用出去买啦！,,3个鸡蛋，200克年糕，3棵油菜，1根火腿肠,"1. 首先，把鸡蛋打散，把油菜掰开洗净，火腿肠切片备用
2. 锅里烧水，水开后先倒入油菜烫软捞出，再倒入年糕，烫软捞出过凉水备用
3. 热锅烧油，倒入蛋液炒至定型，加入烫好的油菜、火腿和年糕，一起翻炒均匀
4. 最后加入少许食盐，1勺生抽 +半勺老抽+1勺蚝油+1勺老干妈辣椒油，翻炒均匀出锅啦！",4,2,2,540.0
140620,芦笋口蘑炒牛肉,"坐标➡️广东东莞
❤️宝妈一枚❤️
产后一胖毁所有，宝宝一岁多了，我的减肥计划终于可以提上日程了！哈哈哈😄开熏！以下就记录一下我每天的饮食吧！



DAY 24
早餐：代餐奶昔
早午餐：喝水
午餐🍽
1⃣️：芦笋口蘑炒牛肉
2⃣️：荞麦面
下午茶：桃子
晚餐：代餐奶昔

全天不定时喝水2000ml

这顿饭的价格：芦笋口蘑10元，牛肉8元，荞麦面计0.5元，这顿饭的价格18.5元

持续更新…

今天2019.7.24",,120克牛肉，8根芦笋，8朵口蘑，3分之一扎荞麦面，2瓣蒜，适量玉米淀粉，适量克油，2勺酱油，适量盐,"1. 牛肉切片，加油，玉米淀粉，酱油腌制10分钟
2. 芦笋切段，头部的老皮要削掉
3. 口蘑洗净切片备用
4. 锅下油和蒜爆香，然后调中火翻炒牛肉至5成熟
5. 下芦笋翻炒，加一点点水，和盐，芦笋就会更碧绿色
6. 接着下口蘑翻炒一会儿，盖上锅盖，小火焖煮一会儿
7. 等到芦笋完全变成碧绿色，调大火加酱油翻炒几下，收汁出锅！
8. 加上荞麦面都是健康美味的一顿！开吃！",9,4,4,490.0
140641,临时拼菜的榨菜丝煎蛋,家里来客人了，有点突然，冰箱没有备货怎么办？或备得不多，我就是这样操作的，“凑”😇。好事成双，5个凑6个，7个凑8个，就是不让单着😃,,1包榨菜丝，4个鸡蛋,"1. 鸡蛋🥚
2. 微辣的榨菜丝。
3. 蛋黄很漂亮。
4. 顺时针一个方向搅拌。
5. 热锅，食用油稍微多点。
倒入鸡蛋液，等一边凝固再翻面。
6. 简简单单，就可以出锅了。
7. 可以加点葱花或香菜。
冬日来一碗白粥，也是不错的配菜😍",2,1,1,200.0
140648,肉末蒸丝瓜,丝瓜含水量丰富，若炒制会产生大量水分，并且会导致营养流失。用蒸的办法可以较好保留水份和营养，并且不用油，健康清淡美味，是一道夏季必备的家常菜。,,2根丝瓜，100克肉末，适量盐，适量姜，半根葱，适量生抽，适量白糖，适量五香粉，一汤勺蚝油，适量料酒,"1. 丝瓜洗净，刮皮，斜刀切稍厚一点的片，再把片从中间切开，注意不要切断。
2. 猪肉八分瘦，切碎。纯瘦的可能蒸出来口感略硬，也可以根据个人喜好调整。
3. 肉馅切好之后，放入事先切碎的葱和姜，以及适量的生抽、十三香、料酒、盐、白糖，然后搅拌。最后放入适量淀粉，继续搅拌均匀。注意：由于最后出锅后要放蚝油，所以此处的盐需适量。
4. 将搅拌完毕的肉馅夹入丝瓜片，注意不要弄断了。
5. 全部夹馅完毕后，入锅，凉水上锅，大火开蒸。
6. 开锅后调小火，等十分钟后就可以出锅了。出锅后淋上一汤勺蚝油，一盘简单营养的夏季美味就大功告成了。",10,3,3,405.0
140676,酸菜鱼(还需要改进),用自己顺手的方法做出来的 鱼片太薄了 出锅后的成品不好看 没有传图并有重复图片 改进后再上传,,1条草鱼，1颗酸菜，少量盐，1个酸姜，1包调料包,"1. 鲜活草鱼一条2斤左右 清理干净切片后放在盆里备用
买鱼时可让商家帮忙把鱼收拾成半成品 方便自己回家后再切片
2. 在超市买的是这个牌子的调料 由于我爱吃酸菜 又多备了一颗 
酸菜切小段 酸姜切片
3. 倒入腌鱼包 抓匀腌制十分钟
4. 锅中放油 酸姜+酸菜进行翻炒 尽量炒干些
加入热水没过辅料食材 加入调料 中火炖煮 闻到辅料食材的香味
5. 倒入稍大的盆中",5,1,1,610.0
140700,肉特香步骤特详细的砂锅猪肉炖粉条,这个做法优点是肉特别香，带一丝甜，肥而不腻，瘦而不柴。粉条吸收了五花肉的肉汤，味道醇厚。,,150克粉条，150克五花肉，5片白菜，2个八角，2片香叶，4片姜，4瓣蒜，10粒冰糖，5克葱末,"1. 准备姜蒜八角香叶白菜。蒜切瓣，姜切片，白菜切丝。
2. 准备150克粉条，最好是红薯粉条。温水泡到筷子可夹断。
3. 五花肉切小块备用。
4. 开始焯水。五花肉冷水下锅，加姜料酒，可加葱。肉类一般都要冷水焯水，去除血沫。
5. 大火煮开撇去浮沫，将肉捞出。
6. 锅中少油，油热放入五花肉准备煎油去腻。
7. 小火煎出油，到肉表面微焦，留少许油，将大部分猪油倒出以后再用。可以用来炒鸡蛋，拌饭等等。将五花肉倒入别的碗中备用。
8. 接下来熬糖色。开小火，将10粒冰糖放入锅中留着的油中，糖会逐渐变为枣红色，而后等待成图中刚开始冒泡的样子。
9. 放入五花肉，翻炒20秒上色。
10. 接下来开始炖肉前的翻炒入味。中火下姜蒜，一勺半生抽，一勺蚝油，翻炒30秒。倒入砂锅。
11. 准备炖肉。加入400毫升开水，下香叶八角，小火炖40分钟。如果火大了水不够可以中间加一些水。
12. 40分钟后开始调味，加入两勺盐，半勺味精或者鸡精，半勺胡椒粉，一勺十三香
13. 下入白菜，粉条。中火两到三分钟将白菜炒软出水，粉条入味。
14. 出锅后洒上葱末，准备大快朵颐吧～",9,5,6,1852.0
140709,《西红柿炒卷心菜》家常版,这是一道老少皆宜，酸甜可口的素菜,,一颗卷心菜，两个西红柿，三分之一根胡萝卜，两瓣蒜瓣,"1. 备菜，西红柿切小块，胡萝卜切片
2. 卷心菜也叫大头菜，切宽丝
3. 热锅放西红柿，胡萝卜，蒜瓣。炒出红油
4. 西红柿炒出红油后，放入卷心菜继续翻炒
5. 全部炒至断生后，加水炖煮一会
6. 炖煮至全部软烂即可盛出",4,3,3,220.0
140730,香辣酥虾,,,15-20只虾，半根葱，5片姜，5瓣蒜，20粒花椒，2勺郫县豆瓣酱，2勺味达美酱油，半个洋葱，1根芹菜，个人口味辣椒，一小勺白糖，2勺料酒，20克水，半包香辣酥,"1. 去虾线 虾处理干净 放在油锅里 炸制金黄 盛出装盘 
2. 起锅热油 加葱姜蒜花椒炒香 加郫县豆瓣酱 味达美 料酒 放辣椒炒出香味加水
3. 倒入虾好的虾 翻炒均匀 加芹菜洋葱 放上白糖  翻炒 最后加上香辣酥（超市卖的辣椒和花生）翻炒出锅即可",14,6,6,205.0
140748,蒜薹炒肉,,,1把蒜苔，1勺老抽，2根葱，1勺生抽，1勺蚝油，5克盐，500克五花肉,"1. 先将蒜薹两头截断，并切成1厘米断
2. 五花肉切成丁并将所有用料腌制10分钟
3. 油开，先将腌制好的五花肉炒制，再两蒜薹，葱，蒜，辣椒一并放入锅中，大火炒。
4. 快要上锅时，放少许盐和温水，炒干后，装盘！",7,3,4,620.0
140761,蒜蓉蒸丝瓜（微辣）,,,长长的一根丝瓜，一只蒜，2只小米椒，一茶匙盐，1.5茶匙糖，半茶匙味精或者鸡精，蒜蓉辣椒末的一半分量油,"1. 先把蒜头剥成小块，然后把小蒜片一个个放在砧板上用刀按压然后去皮，用碗装起备用，接着把去皮的蒜片和小米辣一起放到切碎机里打碎然后装好备用（没有切碎机的就只能手剁喇，锻炼身体挺好的🤣）
2. 冷锅下油，下蒜蓉辣椒末！小火，小火，小火炒至微微发黄然后放🥰调味🥰拌均匀OK！
3. 丝瓜去皮切块，大小按蒸碟的尺寸自由发挥🤩🤩🤩然后把丝瓜块放到蒸碟上排好，将刚刚煮好的蒜蓉辣椒末用勺子小心翼翼地派发到每一个丝瓜块的表面，刚好覆盖丝瓜白色瓜囊部分就OK！
4. 等水煮开之后再放到锅中大火蒸4分钟就OK！",7,2,2,205.0
140786,香喷喷的五香豆腐干,这道菜 最好用猪肉,,4块五香豆腐干，50克猪肉，4瓣大蒜，5个指天椒，5克盐，2根芹菜，小半个青椒，1勺生抽,"1. 把所有食材都切好备用        猪肉吃完了  我这回用的是一小点鸡胸肉（   我把肉切的很碎）
2. 1、热锅烧油    先把蒜沫 肉末一起炒香  炒至肉末变色    （前面这部忘记拍照了）     2.  然后再开始放豆腐  芹菜   辣椒   中大火一起炒   
3. 最后放盐    放一勺生抽   大火翻炒几秒就马上出锅 ！
4. 最后放张我做好的 清晰图 ✌️",8,5,5,770.0
140791,【减脂餐】西兰花菌菇炒鸡肉,最近因减肥做了太多减肥餐，所以不得不跟大家分享一下，每餐300卡左右，所以食物必须得按克算，刚开始的时候不是很习惯，所有东西都需要称，慢慢的不用称也知道大概多少克了,,100克西兰花，50克菌菇，1块鸡胸肉，2瓣蒜末，半勺蚝油，适量食用盐,"1. 西兰花、海鲜菇备好
2. 鸡胸肉切丁加料酒、蚝油、黑胡椒腌制10～15分钟
3. 西兰花 和海鲜菇 焯水2分钟，炒的时候容易熟
4. 锅里放葵花籽油5克 放入鸡胸肉翻炒，断生之后加入西兰花、海鲜菇。然后依次放入焯好的蔬菜翻炒，放入调料
5. 可以适量加点剁椒",6,3,4,310.0
