old_id,name,usage_count,category_major,category_sub,drop_type,reason
12108,吧面条,3,谷类及其制品,谷物,processed,成品、半成品或加工食品
12109,皮柚子皮,3,其他,烘焙与加工食品,junk,不属于指南允许的基础原生食材类别
12111,双汇王中王,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
12113,辣味鲜,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
12117,龙须粉丝,3,谷类及其制品,谷物,processed,豆制品或淀粉制品（严格模式排除）
12118,鸭一只重,3,禽肉类及其制品,禽肉,junk,数量或单位残留且无法可靠恢复原食材
12121,瑞士三角巧克力,3,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
12123,多少放多少白芝麻,3,坚果种子类,坚果种子,junk,数量或单位残留且无法可靠恢复原食材
12124,碟清水,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
12127,五彩汤圆,3,其他,烘焙与加工食品,junk,不属于指南允许的基础原生食材类别
12128,预伴粉,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
12130,成人奶粉,3,乳类及其制品,乳制品,processed,烘焙或乳制加工食品
12133,自行调整牛奶,3,其他,饮品,processed,饮料、酒类或乳制品不属于本版核心原生食材
12134,凯撒,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
12136,副一次性手套,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
12137,巧克力浆,3,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
12138,各式果干,3,其他类,其他,processed,成品、半成品或加工食品
12139,玄米饭,3,谷类及其制品,谷物,processed,成品、半成品或加工食品
12142,鸡蛋一共牛奶,3,其他,饮品,processed,饮料、酒类或乳制品不属于本版核心原生食材
12143,醇品咖啡粉,3,其他,饮品,processed,饮料、酒类或乳制品不属于本版核心原生食材
12145,粉竹炭粉,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
12146,方形火腿,3,畜肉类及其制品,畜肉,processed,加工肉制品
12147,立顿红茶茶包,3,其他,饮品,junk,不属于指南允许的基础原生食材类别
12152,平碗面粉,3,其他,烘焙与加工食品,processed,成品、半成品或加工食品
12154,馅莲蓉馅,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
12155,普通高筋面粉,3,其他,烘焙与加工食品,processed,成品、半成品或加工食品
12157,肉桂苹果,3,水果类及其制品,水果,seasoning,调味料不进入基础原生食材表
12160,粉清水,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
12162,想吃东西,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
12164,皮橘子皮,3,其他,烘焙与加工食品,junk,不属于指南允许的基础原生食材类别
12165,越南咖啡粉,3,其他,饮品,processed,饮料、酒类或乳制品不属于本版核心原生食材
12166,高碑店豆腐丝,3,干豆类及其制品,豆制品,processed,豆制品或淀粉制品（严格模式排除）
12169,啊啊啊,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
12170,茉莉绿茶包,3,其他,饮品,junk,不属于指南允许的基础原生食材类别
12171,香草奶油馅,3,蔬菜类及其制品,蔬菜,processed,烘焙或乳制加工食品
12175,子巧克力,3,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
12179,半酸奶,3,其他,饮品,processed,饮料、酒类或乳制品不属于本版核心原生食材
12181,多多益善,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
12186,家中筋面粉,3,其他,烘焙与加工食品,processed,成品、半成品或加工食品
12187,冷藏一夜,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
12188,一锅凉水,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
12191,慕斯预拌粉,3,其他,烘焙与加工食品,processed,成品、半成品或加工食品
12193,可可脂黑巧,3,其他,烘焙与加工食品,junk,不属于指南允许的基础原生食材类别
12194,参考份量,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
12198,奶油块,3,其他类,其他,processed,烘焙或乳制加工食品
12200,八齿花嘴,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
12201,油渍金枪鱼罐头,3,鱼虾蟹贝类,水产,processed,成品、半成品或加工食品
12208,多少鹌鹑蛋,3,蛋类及其制品,蛋,junk,数量或单位残留且无法可靠恢复原食材
12209,各色果蔬粉,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
12211,水和牛奶,3,其他,饮品,processed,饮料、酒类或乳制品不属于本版核心原生食材
12212,冰盒,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
12214,绿皮西葫芦,3,其他,烘焙与加工食品,junk,不属于指南允许的基础原生食材类别
12216,椰树椰奶,3,其他,饮品,processed,饮料、酒类或乳制品不属于本版核心原生食材
12218,冲饮,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
12219,决定温水,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
12220,红丝绒蛋糕胚,3,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
12222,广式月饼皮,3,其他,烘焙与加工食品,processed,成品、半成品或加工食品
12223,牛奶味,3,其他,饮品,processed,饮料、酒类或乳制品不属于本版核心原生食材
12224,微温水,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
12225,枸杞葡萄干,3,水果类及其制品,水果,processed,成品、半成品或加工食品
12226,熟菠菜,3,蔬菜类及其制品,蔬菜,processed,成品、半成品或加工食品
12228,红莓干,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
12232,棒棒饼干,3,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
12233,米香肠,3,畜肉类及其制品,畜肉,processed,加工肉制品
12234,戚风蛋糕糊,3,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
12235,桂格即食燕麦片,3,谷类及其制品,谷物,processed,成品、半成品或加工食品
12237,即食榨菜,3,调味,其他,processed,成品、半成品或加工食品
