old_id,name,usage_count,category_major,possible_candidates,sample_raw_text,sample_dish_ids,reason
9632,头紫洋葱,3,蔬菜类及其制品,,一小头紫洋葱,5979,可能是原生食材，但频次、命名或类别证据不足
9633,绿菜,3,蔬菜类及其制品,,适量绿菜 || 绿菜,5998|25276|100146|135266,可能是原生食材，但频次、命名或类别证据不足
9635,榨汁柠檬,3,水果类及其制品,,个榨汁柠檬1 || 半个榨汁柠檬 || 1个榨汁柠檬,6031|29166|88062|179267,可能是原生食材，但频次、命名或类别证据不足
9636,橙子切片,3,水果类及其制品,橙子切,橙子切片适量 || 70g橙子切片 || 橙子切片9片，蜂蜜20g，清水少许,6039|42993|79120,形态描述存在，但原始食材无法确定
9637,子蛋白粉,3,蛋类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
9639,颜色彩椒,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
9640,株香菜,3,蔬菜类及其制品,,一小株香菜 || 3小株香菜,6156|26287,可能是原生食材，但频次、命名或类别证据不足
9641,樱桃小番茄,3,水果类及其制品,,200g樱桃小番茄 || 10个樱桃小番茄 || 5个樱桃小番茄,6167|73290|91416|112657,可能是原生食材，但频次、命名或类别证据不足
9642,杜松子,3,坚果种子类,,适量杜松子 || 几个（可选）杜松子,6175|12782,可能是原生食材，但频次、命名或类别证据不足
9643,欧芹粉,3,蔬菜类及其制品,,若干欧芹粉 || 适量欧芹粉 || 适量欧芹粉（装饰用）,6203|8941|14860,可能是原生食材，但频次、命名或类别证据不足
9644,酸蒜头,3,蔬菜类及其制品,,10个酸蒜头 || 5酸蒜头,6247|24624,可能是原生食材，但频次、命名或类别证据不足
9649,肥五花,3,畜肉类及其制品,,670克肥五花,6293,可能是原生食材，但频次、命名或类别证据不足
9651,干海参,3,鱼虾蟹贝类,,2只干海参 || 12只干海参 || 若干干海参,6332|18326|35237,可能是原生食材，但频次、命名或类别证据不足
9652,泡米水,3,谷类及其制品,,500g泡米的水 || 两小碗泡米的水,6358|193677,可能是原生食材，但频次、命名或类别证据不足
9654,什香草,3,蔬菜类及其制品,,少许什香草 || 什香草（可不加） || 适量什香草,6402|123968|139463,可能是原生食材，但频次、命名或类别证据不足
9656,青柿子椒,3,蔬菜类及其制品,,50g青柿子椒 || 半个青柿子椒 || 1个青柿子椒,6445|60142|134447,可能是原生食材，但频次、命名或类别证据不足
9657,姜未,3,蔬菜类及其制品,,2g姜未 || 姜未 || 30克姜未,6445|45656|51873,可能是原生食材，但频次、命名或类别证据不足
9658,水东芥菜,3,蔬菜类及其制品,,2-3棵水东芥菜 || 12斤水东芥菜，（带叶大菜） || 200g水东芥菜,6478|116428|122883,可能是原生食材，但频次、命名或类别证据不足
9661,腰果仁,3,坚果种子类,,125克腰果仁 || 适量（可不加）腰果仁 || 少许腰果仁,6599|14095|58984,可能是原生食材，但频次、命名或类别证据不足
9663,棵香葱,3,蔬菜类及其制品,,一大棵香葱,6643|147707,可能是原生食材，但频次、命名或类别证据不足
9664,酸樱桃,3,水果类及其制品,,100克酸樱桃,6710,可能是原生食材，但频次、命名或类别证据不足
9666,蒜大蒜,3,蔬菜类及其制品,,大蒜 1头大蒜 || 一头蒜大蒜,6888|74800|155564,可能是原生食材，但频次、命名或类别证据不足
9670,三华李,3,水果类及其制品,,三华李 || 1200克三华李 || 4个三华李,7055|31754|77127,可能是原生食材，但频次、命名或类别证据不足
9671,梭鱼,3,鱼虾蟹贝类,,梭鱼 || 一条梭鱼 || 3条梭鱼,7062|9219|51225,可能是原生食材，但频次、命名或类别证据不足
9672,肉冻,3,畜肉类及其制品,,切碎适量肉冻（或浓汤宝）,7077,可能是原生食材，但频次、命名或类别证据不足
9673,猪肉里脊肉,3,畜肉类及其制品,,350克猪肉里脊肉 || 250克猪肉里脊肉,7104|43505,可能是原生食材，但频次、命名或类别证据不足
9675,椒混合,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
9684,鸡肾,3,禽肉类及其制品,,1斤鸡肾 || 6只鸡肾 || 250克鸡肾,7293|40122|69646,可能是原生食材，但频次、命名或类别证据不足
9685,牛展肉,3,畜肉类及其制品,,300克牛展肉 || 克牛展肉1000,7294|101560,可能是原生食材，但频次、命名或类别证据不足
9686,丰稻花香五常大米,3,谷类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
9687,粗玉米面,3,谷类及其制品,,半碗粗玉米面 || 300g粗玉米面 || 1杯，152克粗玉米面,7373|93945|114808,可能是原生食材，但频次、命名或类别证据不足
9689,黑小麦粉,3,谷类及其制品,,300克黑小麦粉 || 250克黑小麦粉,7398|152372|181830,可能是原生食材，但频次、命名或类别证据不足
9691,少量黑芝麻,3,坚果种子类,,少量黑芝麻 || 少量（用来撒蛋糕糊表面）黑芝麻 || 少量黑芝麻（可放可不放）,7493|8971|15884|17890|26177|29171|30087|30596|31212|33851,可能是原生食材，但频次、命名或类别证据不足
9692,鲜甜玉米粒,3,谷类及其制品,,80克鲜甜玉米粒,7595,可能是原生食材，但频次、命名或类别证据不足
9694,喜大牛肉粉,3,畜肉类及其制品,,少许大喜大牛肉粉 || 10克大喜大牛肉粉 || 20g大喜大牛肉粉,7622|17109|17564,可能是原生食材，但频次、命名或类别证据不足
9695,蘑菇干,3,菌藻类,,十朵蘑菇干 || 3个蘑菇干,7636|196372,可能是原生食材，但频次、命名或类别证据不足
9696,玉米煎饼,3,谷类及其制品,,一个玉米煎饼（超市真空包装）,7748,可能是原生食材，但频次、命名或类别证据不足
9697,虎乳菌,3,菌藻类,,10克虎乳菌 || 20g虎乳菌 || 适量虎乳菌,7762|18928|54430,可能是原生食材，但频次、命名或类别证据不足
9698,五花肉薄片,3,畜肉类及其制品,五花肉薄,125克五花肉薄片（火锅用） || 150g五花肉薄片 || 100克五花肉薄片,14807|62301|102910,形态描述存在，但原始食材无法确定
9700,截玉米,3,谷类及其制品,,一小截玉米,7805,可能是原生食材，但频次、命名或类别证据不足
9704,富士苹果,3,水果类及其制品,,一个富士苹果 || 4片富士苹果 || 1个富士苹果（磨泥/切丁）,7896|13670|43994,可能是原生食材，但频次、命名或类别证据不足
9707,香菇精,3,菌藻类,,适量香菇精,8058|128615,可能是原生食材，但频次、命名或类别证据不足
9708,生姜蓉,3,蔬菜类及其制品,,适量生姜蓉 || 7克生姜蓉 || 适量生姜蓉，蒜蓉,8080|51693|87491,可能是原生食材，但频次、命名或类别证据不足
9710,细芹菜,3,蔬菜类及其制品,,一根细芹菜 || 1根细芹菜 || 3根根细芹菜,8124|66807|67387,可能是原生食材，但频次、命名或类别证据不足
9713,少量葱姜蒜,3,蔬菜类及其制品,,少量葱姜蒜,8189|29838|43489|45378|47013|63034|88894|93563|94946|102574|114037|116886|125617|134472|139520|152214|168563|178206|183591|188560|194714,可能是原生食材，但频次、命名或类别证据不足
9714,白蚬子,3,鱼虾蟹贝类,,适量白蚬子 || 500克白蚬子 || 一斤白蚬子,8198|158005|189982,可能是原生食材，但频次、命名或类别证据不足
9715,叶香菜,3,蔬菜类及其制品,,3叶香菜 || 1-2根大叶香菜,8201|138426,可能是原生食材，但频次、命名或类别证据不足
9717,跟胡萝卜,3,蔬菜类及其制品,,1跟胡萝卜 || 2跟胡萝卜,8227|46206|75613|89442|131144|154064|183244|191278,可能是原生食材，但频次、命名或类别证据不足
9718,螺片,3,鱼虾蟹贝类,螺,螺片 || 一片螺片 || 螺片(螺肉),8241|13648|19933|72818,形态描述存在，但原始食材无法确定
9721,五常稻花香大米,3,谷类及其制品,,2杯五常稻花香大米 || 适量五常稻花香大米,8402|49792,可能是原生食材，但频次、命名或类别证据不足
9723,黑米面,3,谷类及其制品,,100克黑米面 || 65g黑米面 || 1-2碗黑米面,8410|15787|24728,可能是原生食材，但频次、命名或类别证据不足
9725,皖鱼,3,鱼虾蟹贝类,,半条皖鱼 || 600克皖鱼 || 1条新鲜皖鱼,8469|40236|43726|89595,可能是原生食材，但频次、命名或类别证据不足
9727,就行葱姜蒜,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
9728,中宁枸杞,3,坚果种子类,,125克中宁枸杞 || 10-15粒中宁枸杞,8562|36008,可能是原生食材，但频次、命名或类别证据不足
9729,莲子粉,3,坚果种子类,,50克（清火）莲子粉 || 5克莲子粉,8562|118093,可能是原生食材，但频次、命名或类别证据不足
9737,广东菜心,3,蔬菜类及其制品,,两三颗广东菜心 || 一小把广东菜心 || 8根广东菜心,8763|19895|30446,可能是原生食材，但频次、命名或类别证据不足
9738,花生蛋白,3,蛋类及其制品,,16片花生蛋白,194544,可能是原生食材，但频次、命名或类别证据不足
9739,机全麦粉,3,谷类及其制品,,300克有机全麦粉 || 80克有机全麦粉,8838|25699,可能是原生食材，但频次、命名或类别证据不足
9740,法式老面,3,谷类及其制品,,250克法式老面 || 290克法式老面 || 100法式老面,8878|30078|131812,可能是原生食材，但频次、命名或类别证据不足
9742,青海椒,3,蔬菜类及其制品,,青海椒 || 2根青海椒 || 四五个青海椒,8886|143003|156063,可能是原生食材，但频次、命名或类别证据不足
9746,本地青椒,3,蔬菜类及其制品,,4个本地青椒 || 四个本地青椒,9173|143888,可能是原生食材，但频次、命名或类别证据不足
9748,剩下蛋白,3,蛋类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
9755,各种果仁,3,坚果种子类,,少许各种果仁 || 各种果仁 || 450克各种果仁（花生、核桃、葵花粉仁、西瓜籽仁、南瓜籽仁、白芝麻、黑芝麻、葡萄干、蔓越莓干等　）,9568|43240|145577,可能是原生食材，但频次、命名或类别证据不足
9763,阳山水蜜桃,3,水果类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
9766,姜切丁,3,蔬菜类及其制品,姜切,姜切丁少许,160739,形态描述存在，但原始食材无法确定
9767,牛油果果肉,3,水果类及其制品,,100克左右牛油果果肉,9697,可能是原生食材，但频次、命名或类别证据不足
9768,优质五花肉,3,畜肉类及其制品,,500克优质五花肉,9716,可能是原生食材，但频次、命名或类别证据不足
9771,葱段姜片蒜头,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
9772,日本拉面,3,谷类及其制品,,3人份日本拉面 || 1-2捆日本拉面,9846|100946,可能是原生食材，但频次、命名或类别证据不足
9773,玻璃肉,3,畜肉类及其制品,,100克玻璃肉,9880,可能是原生食材，但频次、命名或类别证据不足
9776,辣椒小米辣,3,谷类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
9780,自定猪肉,3,畜肉类及其制品,,自定猪肉,9996|183662,可能是原生食材，但频次、命名或类别证据不足
9781,空心菜杆,3,蔬菜类及其制品,,空心菜杆 || 1把空心菜杆 || 一把空心菜杆,10026|52862|126638|169494|181092|197440,可能是原生食材，但频次、命名或类别证据不足
9782,一半燕麦,3,谷类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
9784,海蛎子肉,3,鱼虾蟹贝类,,100克海蛎子肉,10078,可能是原生食材，但频次、命名或类别证据不足
9785,小包菜,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
9787,咸笋,3,蔬菜类及其制品,,100克咸笋 || 3根咸笋 || 2根咸笋,10144|47557|53758,可能是原生食材，但频次、命名或类别证据不足
9788,里脊肉末,3,畜肉类及其制品,里脊肉,适量里脊肉末 || 300克里脊肉末,10157|51868,形态描述存在，但原始食材无法确定
9789,蛋黃,3,蛋类及其制品,,1个蛋黃 || 个蛋黃6 || 27克蛋黃,10209|33728|34430|57195,可能是原生食材，但频次、命名或类别证据不足
9791,水果彩椒,3,蔬菜类及其制品,,2个水果彩椒 || 1盒水果彩椒,10237|163424,可能是原生食材，但频次、命名或类别证据不足
9792,绿色朝天椒,3,蔬菜类及其制品,,400克绿色朝天椒 || 5个绿色朝天椒 || 20只绿色朝天椒,63973|89450|141705,可能是原生食材，但频次、命名或类别证据不足
9793,绿叶生菜,3,蔬菜类及其制品,,2片绿叶生菜 || 1颗绿叶生菜,10322|151583,可能是原生食材，但频次、命名或类别证据不足
9794,葱蒜青红椒,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
9797,金丝蜜枣,3,坚果种子类,,1个金丝蜜枣 || 金丝蜜枣5颗 || 两只金丝蜜枣,10465|74525|149724,可能是原生食材，但频次、命名或类别证据不足
9798,牛脖骨,3,畜肉类及其制品,,1000克牛脖骨 || 500克牛脖骨,10534|116085,可能是原生食材，但频次、命名或类别证据不足
9799,大肉,3,畜肉类及其制品,,400g大肉 || 大块大肉 || 200克大肉,10542|15138|19409,可能是原生食材，但频次、命名或类别证据不足
9800,嘎鱼,3,鱼虾蟹贝类,,2条嘎鱼 || 3条嘎鱼 || 6条嘎鱼,10576|22319|50065,可能是原生食材，但频次、命名或类别证据不足
9801,黄豆黑豆,3,干豆类及其制品,,黄豆黑豆一碗,10586,可能是原生食材，但频次、命名或类别证据不足
9802,四角豆,3,干豆类及其制品,,200g四角豆 || 300克左右四角豆 || 适量四角豆,10619|82368|107523,可能是原生食材，但频次、命名或类别证据不足
9810,拍碎大蒜,3,蔬菜类及其制品,,三个拍碎大蒜 || 4个拍碎大蒜 || 3瓣拍碎大蒜,10847|39159|45957,可能是原生食材，但频次、命名或类别证据不足
9812,大米大米,3,谷类及其制品,,1/2杯大米大米,10857,可能是原生食材，但频次、命名或类别证据不足
9813,猪肥膘,3,畜肉类及其制品,,250克猪肥膘 || 猪肥膘 || 100g猪肥膘,10864|25653|63321|70212,可能是原生食材，但频次、命名或类别证据不足
9816,尖青椒,3,蔬菜类及其制品,,1个尖青椒 || 100g尖青椒 || 4个尖青椒,10911|12578|47196|80233,可能是原生食材，但频次、命名或类别证据不足
9818,就够了芝麻,3,坚果种子类,,一点就够了芝麻,10991,可能是原生食材，但频次、命名或类别证据不足
9820,少量青椒,3,蔬菜类及其制品,,少量青椒,11082|61360|64044|71538|111210|134806|154562|158436|184607|189860,可能是原生食材，但频次、命名或类别证据不足
9822,萝卜红萝卜,3,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
9825,清江鱼,3,鱼虾蟹贝类,,1条清江鱼 || 条清江鱼1 || 一条清江鱼,11187|31591|46928,可能是原生食材，但频次、命名或类别证据不足
