id,name,usage_count,reason
5568,乳胶手套,3,不属于指南允许的基础原生食材类别
5569,伯爵红茶叶,3,饮料、酒类或乳制品不属于本版核心原生食材
5570,川粉,3,不属于指南允许的基础原生食材类别
5571,甜粿,3,不属于指南允许的基础原生食材类别
5572,越小越好,3,不属于指南允许的基础原生食材类别
5573,可〉,3,不属于指南允许的基础原生食材类别
5574,熟粽子,3,成品、半成品或加工食品
5575,我放,3,不属于指南允许的基础原生食材类别
5576,没可以不放,3,不属于指南允许的基础原生食材类别
5577,如实酸奶,3,饮料、酒类或乳制品不属于本版核心原生食材
5578,节淮山,3,不属于指南允许的基础原生食材类别
5579,黄油奶馅,3,烘焙或乳制加工食品
5580,多少就多少鸡肉,3,数量或单位残留且无法可靠恢复原食材
5581,腌渍橄榄,3,不属于指南允许的基础原生食材类别
5582,核桃奶,3,饮料、酒类或乳制品不属于本版核心原生食材
5583,葱白切碎,3,工具、包装或操作说明
5584,冰水混合物,3,不属于指南允许的基础原生食材类别
5585,黑豆浆,3,成品、半成品或加工食品
5586,含气苏打水,3,不属于指南允许的基础原生食材类别
5587,黑布林,3,不属于指南允许的基础原生食材类别
5588,红莲蓉,3,不属于指南允许的基础原生食材类别
5589,知了猴,3,不属于指南允许的基础原生食材类别
5590,巧克力脆皮,3,烘焙或乳制加工食品
5591,馬蘇里拉芝士,3,烘焙或乳制加工食品
5592,一壶热水,3,不属于指南允许的基础原生食材类别
5593,淡炼乳,3,烘焙或乳制加工食品
5594,恰玛古,3,不属于指南允许的基础原生食材类别
5595,特浓酸奶,3,饮料、酒类或乳制品不属于本版核心原生食材
5596,血豆腐,3,豆制品或淀粉制品（严格模式排除）
5597,桂圆肉干,3,加工肉制品
5598,葡萄干核桃,3,成品、半成品或加工食品
5599,高筋小麦面粉,3,成品、半成品或加工食品
5600,高铁米粉,3,成品、半成品或加工食品
5601,奶油意面,3,烘焙或乳制加工食品
5602,甜点专发酵粉,3,不属于指南允许的基础原生食材类别
5603,绿奇异果,3,不属于指南允许的基础原生食材类别
5604,小水果刀,3,不属于指南允许的基础原生食材类别
5605,黑色巧克力,3,烘焙或乳制加工食品
5606,活耳,3,不属于指南允许的基础原生食材类别
5607,香肠料,3,加工肉制品
5608,上色,3,不属于指南允许的基础原生食材类别
5609,青龙,3,不属于指南允许的基础原生食材类别
5610,豆角一把,3,数量或单位残留且无法可靠恢复原食材
5611,艾青,3,不属于指南允许的基础原生食材类别
5612,后臀尖,3,不属于指南允许的基础原生食材类别
5613,面条机,3,成品、半成品或加工食品
5614,圆面包,3,烘焙或乳制加工食品
5615,慕斯液体,3,成品、半成品或加工食品
5616,尼乳酪,3,不属于指南允许的基础原生食材类别
5617,多少加多少胡萝卜,3,数量或单位残留且无法可靠恢复原食材
5618,大小口蘑,3,不属于指南允许的基础原生食材类别
5619,自由组合,3,不属于指南允许的基础原生食材类别
5620,苏里拉奶酪芝士碎,3,烘焙或乳制加工食品
5621,干果果干,3,成品、半成品或加工食品
5622,井水,3,不属于指南允许的基础原生食材类别
5623,馅料肉松,3,加工肉制品
5624,料小料,3,不属于指南允许的基础原生食材类别
5625,涂抹蛋液,3,工具、包装或操作说明
5626,马里苏芝士,3,烘焙或乳制加工食品
5627,泡菜拉面,3,成品、半成品或加工食品
5628,老火腿,3,加工肉制品
5629,引子,3,不属于指南允许的基础原生食材类别
5630,肉面粉,3,成品、半成品或加工食品
5631,麦芬面包,3,烘焙或乳制加工食品
5632,脸盆,3,不属于指南允许的基础原生食材类别
5633,面包主体,3,烘焙或乳制加工食品
5634,日式大根,3,不属于指南允许的基础原生食材类别
5635,日式家常豆腐,3,豆制品或淀粉制品（严格模式排除）
5636,布朗尼,3,不属于指南允许的基础原生食材类别
5637,莓芝士蛋糕,3,烘焙或乳制加工食品
5638,新鲜树莓,3,不属于指南允许的基础原生食材类别
5639,万能炸粉,3,不属于指南允许的基础原生食材类别
5640,哦牛奶,3,饮料、酒类或乳制品不属于本版核心原生食材
5641,霓虹高筋粉,3,不属于指南允许的基础原生食材类别
5642,巧克力外壳,3,烘焙或乳制加工食品
5643,粥底,3,成品、半成品或加工食品
5644,圆形面包,3,烘焙或乳制加工食品
5645,熏火腿,3,加工肉制品
5646,藜麦米饭,3,成品、半成品或加工食品
5647,黑巧克力切碎,3,工具、包装或操作说明
5648,灰树花,3,不属于指南允许的基础原生食材类别
5649,半热水,3,不属于指南允许的基础原生食材类别
5650,上面粉,3,成品、半成品或加工食品
5651,白矾,3,不属于指南允许的基础原生食材类别
5652,多少放多少午餐肉,3,加工肉制品
5653,儿芝士,3,烘焙或乳制加工食品
5654,茶叶水,3,饮料、酒类或乳制品不属于本版核心原生食材
5655,糯米年糕,3,成品、半成品或加工食品
5656,安慕希,3,不属于指南允许的基础原生食材类别
5657,熟咸鸭蛋,3,成品、半成品或加工食品
5658,牛奶」,3,饮料、酒类或乳制品不属于本版核心原生食材
5659,薄千张,3,豆制品或淀粉制品（严格模式排除）
5660,消化饼底,3,不属于指南允许的基础原生食材类别
5661,奶油芝士慕斯,3,烘焙或乳制加工食品
5662,白不老,3,不属于指南允许的基础原生食材类别
5663,布蕾,3,不属于指南允许的基础原生食材类别
5664,茨菰,3,不属于指南允许的基础原生食材类别
5665,黄金耳,3,不属于指南允许的基础原生食材类别
5666,甜酒药,3,不属于指南允许的基础原生食材类别
5667,快发粉,3,不属于指南允许的基础原生食材类别
5668,总重,3,不属于指南允许的基础原生食材类别
5669,麦高筋面粉,3,成品、半成品或加工食品
5670,一水,3,不属于指南允许的基础原生食材类别
5671,霸王花干,3,不属于指南允许的基础原生食材类别
5672,材料清水,3,不属于指南允许的基础原生食材类别
5673,金枪鱼罐头肉,3,成品、半成品或加工食品
5674,奶油奶酪馅,3,烘焙或乳制加工食品
5675,墨斗丸,3,不属于指南允许的基础原生食材类别
5676,黄豆豆浆,3,成品、半成品或加工食品
5677,橙子量橙皮屑,3,不属于指南允许的基础原生食材类别
5678,多少就多少牛肉,3,数量或单位残留且无法可靠恢复原食材
5679,杰诺瓦士蛋糕体,3,烘焙或乳制加工食品
5680,樱花粉,3,不属于指南允许的基础原生食材类别
5681,秋耳,3,不属于指南允许的基础原生食材类别
5682,两指水,3,不属于指南允许的基础原生食材类别
5683,精粉,3,不属于指南允许的基础原生食材类别
5684,极美滋,3,不属于指南允许的基础原生食材类别
5685,过鸡翅可乐,3,饮料、酒类或乳制品不属于本版核心原生食材
5686,酱肉馅,3,不属于指南允许的基础原生食材类别
5687,蛋黄加牛奶,3,饮料、酒类或乳制品不属于本版核心原生食材
5688,练习,3,不属于指南允许的基础原生食材类别
5689,芒果冰淇淋,3,成品、半成品或加工食品
5690,爱美食,3,不属于指南允许的基础原生食材类别
5691,波龙,3,不属于指南允许的基础原生食材类别
5692,多少鲍鱼,3,数量或单位残留且无法可靠恢复原食材
5693,奶油盒子,3,烘焙或乳制加工食品
5694,皮石斛,3,不属于指南允许的基础原生食材类别
5695,耐热巧克力豆,3,烘焙或乳制加工食品
5696,奥利奥饼干去夹心,3,烘焙或乳制加工食品
5697,酸奶一小盒,3,饮料、酒类或乳制品不属于本版核心原生食材
5698,色冰淇淋,3,成品、半成品或加工食品
5699,中空戚风模,3,不属于指南允许的基础原生食材类别
5700,方便面蔬菜包,3,成品、半成品或加工食品
5701,无核青柠,3,不属于指南允许的基础原生食材类别
5702,披萨面饼,3,成品、半成品或加工食品
5703,记忆,3,不属于指南允许的基础原生食材类别
5704,多少刀削面,3,数量或单位残留且无法可靠恢复原食材
5705,碎番茄罐头,3,成品、半成品或加工食品
5706,粉丝一小卷,3,豆制品或淀粉制品（严格模式排除）
5707,班戟预拌粉,3,不属于指南允许的基础原生食材类别
5708,腐膜,3,不属于指南允许的基础原生食材类别
5709,混合谷物米粉,3,成品、半成品或加工食品
5710,南瓜派香料,3,不属于指南允许的基础原生食材类别
5711,想吃多少牛肉,3,数量或单位残留且无法可靠恢复原食材
5712,红烧,3,不属于指南允许的基础原生食材类别
5713,柠檬茶,3,饮料、酒类或乳制品不属于本版核心原生食材
5714,蛋糕薄片,3,烘焙或乳制加工食品
5715,食金粉,3,不属于指南允许的基础原生食材类别
5716,一大勺面粉,3,成品、半成品或加工食品
5717,红茶汤,3,不属于指南允许的基础原生食材类别
5718,酸白菜,3,成品、半成品或加工食品
5719,儿虾皮,3,成品、半成品或加工食品
5720,元西,3,不属于指南允许的基础原生食材类别
5721,多少克糯米,3,数量或单位残留且无法可靠恢复原食材
5722,各式丸子,3,成品、半成品或加工食品
5723,馄饨皮子,3,成品、半成品或加工食品
5724,家里什么放什么,3,不属于指南允许的基础原生食材类别
5725,改刀,3,不属于指南允许的基础原生食材类别
5726,脆松,3,不属于指南允许的基础原生食材类别
5727,滇红,3,不属于指南允许的基础原生食材类别
5728,固体饮料,3,饮料、酒类或乳制品不属于本版核心原生食材
5729,古越龙山,3,不属于指南允许的基础原生食材类别
5730,涂抹芝士,3,工具、包装或操作说明
5731,火龙果干,3,成品、半成品或加工食品
5732,苦甜黑巧克力,3,烘焙或乳制加工食品
5733,刷面鸡蛋液,3,工具、包装或操作说明
5734,赤味增,3,不属于指南允许的基础原生食材类别
5735,樱花珍珠,3,不属于指南允许的基础原生食材类别
5736,软质巧克力,3,烘焙或乳制加工食品
5737,炒勺,3,不属于指南允许的基础原生食材类别
5738,糯米面粉,3,成品、半成品或加工食品
5739,情黑巧克力,3,烘焙或乳制加工食品
5740,无脂酸奶,3,饮料、酒类或乳制品不属于本版核心原生食材
5741,就可,3,不属于指南允许的基础原生食材类别
5742,巧克力吐司,3,烘焙或乳制加工食品
5743,手工腐竹,3,豆制品或淀粉制品（严格模式排除）
5744,派盘,3,不属于指南允许的基础原生食材类别
5745,密闭容器,3,工具、包装或操作说明
5746,人米线,3,成品、半成品或加工食品
5747,全部,3,不属于指南允许的基础原生食材类别
5748,蛋糕圆模,3,烘焙或乳制加工食品
5749,咖啡冻,3,饮料、酒类或乳制品不属于本版核心原生食材
5750,晚上,3,不属于指南允许的基础原生食材类别
5751,檸檬,3,不属于指南允许的基础原生食材类别
5752,水少量,3,不属于指南允许的基础原生食材类别
5753,香槟,3,不属于指南允许的基础原生食材类别
5754,牙刷,3,工具、包装或操作说明
5755,忌廉芝士,3,烘焙或乳制加工食品
5756,什么东西,3,不属于指南允许的基础原生食材类别
5757,汤圆皮,3,不属于指南允许的基础原生食材类别
5758,萃取咖啡,3,饮料、酒类或乳制品不属于本版核心原生食材
5759,牌肠粉专粉,3,不属于指南允许的基础原生食材类别
5760,四季春茶汤,3,不属于指南允许的基础原生食材类别
5761,黄豆罐头,3,成品、半成品或加工食品
5762,蝶豆花茶,3,饮料、酒类或乳制品不属于本版核心原生食材
5763,植物油水,3,不属于指南允许的基础原生食材类别
5764,乳酪蛋糕体,3,烘焙或乳制加工食品
5765,冻货,3,不属于指南允许的基础原生食材类别
5766,克马苏里拉芝士,3,烘焙或乳制加工食品
5767,西紅柿,3,不属于指南允许的基础原生食材类别
5768,烏雞,3,不属于指南允许的基础原生食材类别
5769,山藥,3,不属于指南允许的基础原生食材类别
5770,深可可粉,3,成品、半成品或加工食品
5771,红茶菌,3,不属于指南允许的基础原生食材类别
5772,五花肉去皮,3,不属于指南允许的基础原生食材类别
5773,一口香热狗肠,3,成品、半成品或加工食品
5774,纯肉烤肠,3,成品、半成品或加工食品
5775,奶油顶,3,烘焙或乳制加工食品
5776,朱古力粉,3,不属于指南允许的基础原生食材类别
5777,吧热水,3,不属于指南允许的基础原生食材类别
5778,巧克力裱花笔,3,烘焙或乳制加工食品
5779,無花果,3,不属于指南允许的基础原生食材类别
5780,去心,3,不属于指南允许的基础原生食材类别
5781,了炼奶,3,饮料、酒类或乳制品不属于本版核心原生食材
5782,准备好所食材,3,不属于指南允许的基础原生食材类别
5783,果胶粉,3,成品、半成品或加工食品
5784,树莓果冻,3,不属于指南允许的基础原生食材类别
5785,高粉天然酵种,3,不属于指南允许的基础原生食材类别
5786,千张结,3,豆制品或淀粉制品（严格模式排除）
5787,龙莱烧烤炉,3,不属于指南允许的基础原生食材类别
