id,dish_id,ingredient_id,catalog_ingredient_id,raw_name,raw_text,quantity,role,grams,grams_source
24726,58405,,4928,生抽,10克生抽,10克,seasoning,10.0,explicit
24727,58405,,5787,老抽,10克老抽,10克,seasoning,10.0,explicit
24728,58405,,3600,料酒,30克料酒,30克,seasoning,30.0,explicit
24729,58405,,5134,食盐,2克食用盐,2克,seasoning,2.0,explicit
24730,58405,,5050,白砂糖,10克白砂糖,10克,seasoning,10.0,explicit
24731,58405,1,1,小葱,30克小葱,30克,main,30.0,explicit
24732,58405,3,3,姜,40克生姜,40克,main,40.0,explicit
24733,58405,,5431,米酒,20克米酒,20克,seasoning,20.0,explicit
24734,58405,,6889,辅料,#辅料,适量,other_food,0.0,vague
24735,58405,,7491,饮水,1000克饮用水,1000克,other_food,1000.0,explicit
24736,58413,82,82,牛腩,500g牛腩,500g,main,500.0,explicit
24737,58413,63,63,白萝卜,1个白萝卜,1个,main,500.0,per_unit
24738,58413,299,299,南姜,1块南姜,1块,main,50.0,per_unit
24739,58413,,5134,盐,5g盐,5g,seasoning,5.0,explicit
24740,58420,,8019,龙口粉丝,1把龙口粉丝,1把,processed,50.0,category
24741,58420,,5830,肉末,50克肉末,50克,other_food,50.0,explicit
24742,58420,,6763,豆瓣酱,1勺豆瓣酱,1勺,seasoning,10.0,per_unit
24743,58420,2,2,蒜,2瓣蒜,2瓣,main,10.0,per_unit
24744,58420,3,3,姜,2片姜,2片,main,16.0,per_unit
24745,58420,1,1,葱,适量葱,适量,main,0.0,vague
24746,58420,,5050,白糖,少许白糖,少许,seasoning,0.0,vague
24747,58433,,4292,海胆,100克海胆,100克,other_food,100.0,explicit
24748,58433,7,7,鸡蛋,2个鸡蛋,2个,main,100.0,per_unit
24749,58433,,5438,米饭,2碗米饭,2碗,processed,300.0,per_unit
24750,58433,1,1,葱花,适量葱花,适量,main,0.0,vague
24751,58433,3,3,姜蓉,少许姜蓉,少许,main,0.0,vague
24752,58433,,7040,酱油,少许酱油,少许,seasoning,0.0,vague
24753,58433,,5134,盐,适量盐,适量,seasoning,0.0,vague
24754,58454,,4781,猪肉小排,猪肉小排,适量,other_food,0.0,vague
24755,58454,1,1,葱,葱,适量,main,0.0,vague
24756,58454,3,3,姜,姜,适量,main,0.0,vague
24757,58454,,5787,老抽,老抽,适量,seasoning,0.0,vague
24758,58454,,4928,生抽,生抽,适量,seasoning,0.0,vague
24759,58454,,3600,料酒,料酒,适量,seasoning,0.0,vague
24760,58454,,7221,镇江香醋,镇江香醋,适量,seasoning,0.0,vague
24761,58454,,5489,糖,糖,适量,seasoning,0.0,vague
24762,58477,108,108,冬瓜,一块冬瓜,一块,main,1000,per_unit
24763,58477,,5129,皮蛋,两个皮蛋,两个,processed,120,per_unit
24764,58477,3,3,姜,1片生姜,1片,main,8.0,per_unit
24765,58477,1,1,小葱,2根小葱,2根,main,20.0,per_unit
24766,58477,,5134,盐,2勺盐,2勺,seasoning,10.0,per_unit
24767,58480,,7840,鸭子,半只鸭子,半只,other_food,50.0,category
24768,58480,3,3,几片姜,几片姜,适量,main,0.0,vague
24769,58480,,5134,盐,30-40g盐,40g,seasoning,40.0,explicit
24770,58489,110,110,茄子,1个茄子,1个,main,250.0,per_unit
24771,58489,2,2,蒜,3瓣蒜,3瓣,main,15.0,per_unit
24772,58489,,7093,醋,1勺醋,1勺,seasoning,5.0,per_unit
24773,58489,,4928,生抽,2勺生抽,2勺,seasoning,10.0,per_unit
24774,58489,18,18,米椒,3个小米椒,3个,main,300.0,per_unit
24775,58489,,6588,蚝油,1勺蚝油,1勺,seasoning,5.0,per_unit
24776,58489,,4126,油泼辣椒,2勺油泼辣椒,2勺,other_food,10.0,per_unit
24777,58489,,6114,花生油,1勺花生油,1勺,seasoning,5.0,per_unit
24778,58490,,2282,台州麦饼,若干自制台州麦饼,若干,other_food,0.0,vague
24779,58490,86,86,三文鱼,1块三文鱼,1块,main,100.0,per_unit
24780,58490,5,5,洋葱,0.5个洋葱,0.5个,main,75.0,per_unit
24781,58490,7,7,鸡蛋,2个鸡蛋,2个,main,100.0,per_unit
24782,58490,31,31,生菜,6片生菜,6片,main,900.0,per_unit
24783,58490,,5134,盐,适量盐,适量,seasoning,0.0,vague
24784,58490,,7984,黑胡椒,适量黑胡椒,适量,seasoning,0.0,vague
24785,58495,221,221,蒜苔,适量蒜苔,适量,main,0.0,vague
24786,58495,,1296,乌子,一斤（可根据自己的量，清洗干净的乌子用开水焯一下）乌子,一斤,other_food,500,explicit
24787,58495,,3154,干辣椒,适量个干辣椒,适量,seasoning,0.0,vague
24788,58502,,4409,火锅牛肉片,300克火锅用牛肉片,300克,other_food,300.0,explicit
24789,58502,12,12,土豆,2个土豆（中型）,2个,main,300.0,per_unit
24790,58502,6,6,胡萝卜,一根胡萝卜,一根,main,120,per_unit
24791,58502,5,5,白洋葱,一个白洋葱,一个,main,100,per_unit
24792,58502,,7644,魔芋丝,一盒魔芋丝,一盒,other_food,200,per_unit
24793,58502,,7501,饰豌豆片,6-8片装饰用豌豆片,8片,other_food,160.0,per_unit
24794,58502,,5050,白糖,两勺白糖,两勺,seasoning,10,per_unit
24795,58502,,5100,白酒,一大勺白酒,一大勺,seasoning,5,per_unit
24796,58502,,4318,海鲜酱油,一勺海鲜酱油,一勺,seasoning,5,per_unit
24797,58502,,4928,生抽,四勺生抽,四勺,seasoning,20,per_unit
24798,58502,,4028,水,300毫升左右水,300毫升,other_food,300.0,explicit
24799,58502,,7467,食油,一勺食用油,一勺,seasoning,5,per_unit
24800,58549,4,4,瘦肉,200克瘦肉,200克,main,200.0,explicit
24801,58549,,6329,葱姜蒜,适量葱 姜 蒜,适量,composite,,split_unknown
24802,58549,7,7,鸡蛋,1个鸡蛋,1个,main,50.0,per_unit
24803,58549,,4321,淀粉,适量淀粉,适量,processed,0.0,vague
24804,58549,,7096,醋糖,适量醋 糖,适量,other_food,0.0,vague
24805,58556,,6554,虫草花,50克虫草花,50克,other_food,50.0,explicit
24806,58556,24,24,鸡,半只鸡,半只,main,50.0,per_unit
24807,58556,21,21,红枣,8颗红枣,8颗,main,40.0,per_unit
24808,58556,57,57,枸杞,1小把枸杞,1小把,main,0.5,per_unit
24809,58556,3,3,姜片,4片姜片,4片,main,32.0,per_unit
24810,58581,14,14,西红柿,1个西红柿,1个,main,100.0,per_unit
24811,58581,7,7,鸡蛋,1个鸡蛋,1个,main,50.0,per_unit
24812,58581,,4828,玉米油,适量玉米油,适量,seasoning,0.0,vague
24813,58581,,4028,水,适量水,适量,other_food,0.0,vague
24814,58581,,7785,鸡精,适量鸡精,适量,seasoning,0.0,vague
24815,58581,,5134,盐,适量盐,适量,seasoning,0.0,vague
24816,58581,1,1,葱,适量葱,适量,main,0.0,vague
24817,58594,123,123,杭椒,一把杭椒,一把,main,100,per_unit
24818,58594,,1316,买了牛里脊,买了一斤牛里脊,一斤,other_food,500,explicit
