dish_id,ingredient_id,source_ingredient_id,match_type
7837,4,10,ancestor
7837,7,7,direct
7837,10,10,direct
7837,14,14,direct
7837,17,17,direct
7844,1,1,direct
7844,2,2,direct
7844,3,3,direct
7844,8,8,direct
7844,9,9,direct
7848,2,2,direct
7848,14,14,direct
7848,110,110,direct
7850,1,1,direct
7850,3,3,direct
7850,151,151,direct
7861,2,2,direct
7861,9,9,direct
7861,110,110,direct
7861,274,274,direct
7876,2,2,direct
7876,18,18,direct
7876,70,70,direct
7877,254,254,direct
7879,2,2,direct
7879,7,7,direct
7879,40,40,direct
7892,1,1,direct
7892,4,37,ancestor
7892,37,37,direct
7901,1,1,direct
7901,3,3,direct
7901,5,5,direct
7901,24,24,direct
7909,7,7,direct
7909,14,14,direct
7909,46,46,direct
7910,3,3,direct
7910,4,10,ancestor
7910,10,10,direct
7910,101,101,direct
7925,5,5,direct
7925,7,7,direct
7925,19,19,direct
7943,6,6,direct
7943,11,11,direct
7943,12,12,direct
7943,24,589,ancestor
7943,589,589,direct
7959,2,2,direct
7959,50,50,direct
7959,70,70,direct
7982,1,1,direct
7982,2,2,direct
7982,3,3,direct
7982,8,8,direct
7982,40,40,direct
8005,1,1,direct
8005,2,2,direct
8005,3,3,direct
8005,409,409,direct
8012,7,7,direct
8053,1,1,direct
8053,2,2,direct
8053,3,3,direct
8053,7,7,direct
8053,11,11,direct
8053,50,50,direct
8053,222,222,direct
8110,16,16,direct
8110,21,21,direct
8110,96,96,direct
8110,373,373,direct
8110,434,434,direct
8125,2,2,direct
8125,3,3,direct
8125,165,165,direct
8131,2,2,direct
8131,3,3,direct
8131,5,5,direct
8141,2,2,direct
8141,3,3,direct
8169,2,2,direct
8169,3,3,direct
8169,14,14,direct
8169,18,18,direct
8169,26,26,direct
8169,46,46,direct
8169,66,66,direct
8174,2,2,direct
8174,7,7,direct
8174,33,33,direct
8179,7,7,direct
8179,48,48,direct
8193,1,1,direct
8193,2,2,direct
8193,7,7,direct
8193,14,14,direct
8193,15,15,direct
8193,18,18,direct
8193,23,23,direct
8193,24,15,ancestor
8197,7,7,direct
8287,15,15,direct
8287,24,15,ancestor
8311,1,1,direct
8311,7,7,direct
8311,9,9,direct
8311,12,12,direct
8311,31,31,direct
8322,52,52,direct
8322,590,590,direct
8338,1,1,direct
8338,11,11,direct
8348,8,8,direct
8348,23,23,direct
8348,46,46,direct
8348,70,70,direct
8348,590,590,direct
8369,1,1,direct
8369,3,3,direct
8369,7,7,direct
8369,118,118,direct
8376,265,265,direct
8406,1,1,direct
8406,2,2,direct
8406,3,3,direct
8406,4,10,ancestor
8406,10,10,direct
8406,17,17,direct
8408,2,2,direct
8408,12,12,direct
8408,24,589,ancestor
8408,93,93,direct
8408,589,589,direct
8420,30,30,direct
8445,1,1,direct
8445,2,2,direct
8445,3,3,direct
8445,9,9,direct
8445,46,46,direct
8445,66,66,direct
8445,145,145,direct
8465,2,2,direct
8465,3,3,direct
8465,4,10,ancestor
8465,10,10,direct
8465,80,80,direct
8469,2,2,direct
8469,3,3,direct
8469,181,181,direct
8487,2,2,direct
8487,4,10,ancestor
8487,5,5,direct
8487,10,10,direct
8487,11,11,direct
8487,147,147,direct
8506,1,1,direct
8506,2,2,direct
8506,3,3,direct
8506,9,9,direct
8506,22,22,direct
8506,74,74,direct
8513,6,6,direct
8513,27,27,direct
8513,36,36,direct
8541,6,6,direct
8541,12,12,direct
8541,19,19,direct
8561,12,12,direct
8585,1,1,direct
8585,2,2,direct
8585,3,3,direct
8585,11,11,direct
8664,1,1,direct
8664,7,7,direct
8710,2,2,direct
8710,19,19,direct
8710,193,193,direct
8780,1,1,direct
8780,6,6,direct
8780,7,7,direct
8780,19,19,direct
8780,344,344,direct
8809,1,1,split
8809,2,2,split
8809,3,3,split
8809,4,37,ancestor
8809,11,11,direct
8809,37,37,direct
8809,49,49,direct
8809,67,67,direct
8842,96,96,direct
8842,181,181,direct
8868,4,4,direct
8868,12,12,direct
8896,3,3,direct
8896,7,7,direct
8896,23,23,direct
8896,92,92,direct
8913,7,7,direct
8913,254,254,direct
8948,1,1,direct
8948,6,6,direct
8948,12,12,direct
8966,7,7,direct
8966,258,258,direct
8981,2,2,direct
8981,3,3,direct
8981,11,11,direct
8998,3,3,direct
8999,29,29,direct
9005,4,37,ancestor
9005,37,37,direct
9005,108,108,direct
9049,8,8,direct
9053,1,1,direct
9053,2,2,direct
9055,2,2,direct
9055,6,6,direct
9055,12,12,direct
9075,2,2,direct
9075,4,10,ancestor
9075,10,10,direct
9075,130,130,direct
9119,104,104,direct
9136,7,7,direct
9136,11,11,direct
9136,24,589,ancestor
9136,589,589,direct
9140,93,93,direct
9151,3,3,direct
9151,11,11,direct
9173,2,2,direct
9173,3,3,direct
9173,383,383,direct
9178,3,3,direct
9178,19,19,direct
9178,50,50,direct
9180,1,1,direct
9180,2,2,direct
9180,12,12,direct
9183,1,1,direct
9207,17,17,direct
9207,93,93,direct
9215,1,1,direct
9215,2,2,direct
9215,3,3,direct
9215,12,12,direct
9215,84,84,direct
9229,1,1,direct
9229,2,2,direct
9229,15,15,direct
9229,20,20,direct
9229,22,22,direct
9229,24,15,ancestor
9229,69,69,direct
9229,102,102,direct
9229,194,194,direct
9230,1,1,direct
9230,18,18,direct
9272,2,2,direct
9272,12,12,direct
9272,106,106,direct
9286,2,2,direct
9287,2,2,direct
9287,18,18,direct
9287,46,46,direct
9352,7,7,direct
9352,14,14,direct
9356,2,2,direct
9356,11,11,direct
9356,217,217,direct
9372,23,23,direct
9372,91,91,direct
9414,6,6,direct
9414,8,82,ancestor
9414,12,12,direct
9414,14,14,direct
9414,82,82,direct
9416,5,5,direct
9416,6,6,direct
9416,12,12,direct
9416,24,589,ancestor
9416,239,239,direct
9416,589,589,direct
9446,2,2,direct
9446,3,3,direct
9446,110,110,direct
9467,1,1,direct
9467,3,3,direct
9467,14,14,direct
9467,46,46,direct
9467,98,98,direct
9471,7,7,direct
9471,14,14,direct
9514,1,1,direct
9514,2,2,direct
9514,46,46,direct
9515,1,1,direct
9515,2,2,direct
9515,3,3,direct
9515,31,31,direct
9515,178,178,direct
9542,2,2,direct
9542,23,23,direct
9550,1,1,direct
9550,3,3,direct
9554,4,4,direct
9557,2,2,direct
9557,3,3,direct
9557,126,126,direct
9557,164,164,direct
9561,1,1,direct
9561,12,12,direct
9561,112,112,direct
9594,1,1,direct
9594,282,282,direct
9622,7,7,direct
9622,65,65,direct
9622,364,364,direct
9643,3,3,direct
9651,1,1,direct
9651,2,2,direct
9651,8,8,direct
9651,26,26,direct
9698,8,8,direct
9717,1,1,direct
9717,3,3,direct
9717,118,118,direct
9717,126,126,direct
9742,46,46,direct
9753,9,9,direct
9753,12,12,direct
9753,14,14,direct
9753,132,132,direct
9798,2,2,direct
9798,3,3,direct
9798,7,7,direct
9798,29,29,direct
9798,33,33,direct
9798,153,153,direct
9842,1,1,direct
9842,4,4,direct
9842,18,18,direct
9854,4,125,ancestor
9854,85,85,direct
9854,125,125,direct
9875,2,2,direct
9875,4,10,ancestor
9875,10,10,direct
9875,12,12,direct
9893,1,1,direct
9893,2,2,direct
9893,3,3,direct
9893,4,10,ancestor
9893,10,10,direct
9937,84,84,direct
9972,2,2,direct
9972,5,5,direct
9972,6,6,direct
9972,8,8,direct
9972,12,12,direct
9982,60,60,direct
10104,1,1,direct
10107,2,2,direct
10107,3,3,direct
10107,9,9,direct
10107,18,18,direct
10107,46,46,direct
10107,80,80,direct
10148,2,2,direct
10148,3,3,direct
10148,17,17,direct
10148,91,91,direct
10148,340,340,direct
10154,1,1,direct
10154,2,2,direct
10154,3,3,direct
10154,19,19,direct
10154,40,40,direct
10157,4,10,ancestor
10157,10,10,direct
10157,23,23,direct
10157,64,64,direct
10157,163,163,direct
10157,265,265,direct
10157,327,327,direct
10180,1,1,direct
10180,2,2,direct
10180,3,3,direct
10180,7,7,direct
10180,48,48,direct
10180,76,76,direct
10228,3,3,direct
10228,4,10,ancestor
10228,6,6,direct
10228,10,10,direct
10236,2,2,direct
10236,80,80,direct
10236,181,181,direct
10278,1,1,direct
10278,3,3,direct
10278,9,9,direct
10278,91,91,direct
10278,168,168,direct
10363,6,6,direct
10363,7,7,direct
10363,33,33,direct
10382,1,1,direct
10382,322,322,direct
10410,2,2,direct
10410,264,264,direct
10434,3,3,direct
10434,7,7,direct
10436,7,7,direct
10436,15,15,direct
10436,19,19,direct
10436,24,15,ancestor
10436,31,31,direct
10436,47,47,direct
10436,74,74,direct
10436,100,100,direct
10436,113,113,direct
10436,119,119,direct
10436,135,135,direct
10436,144,144,direct
10436,403,403,direct
10464,7,7,direct
10464,11,11,direct
10466,1,1,direct
10466,3,3,direct
10466,5,5,direct
10466,11,11,split
10466,49,49,split
10467,17,17,direct
10467,23,23,direct
10467,24,589,ancestor
10467,589,589,direct
10492,1,1,direct
10492,7,7,direct
10500,1,1,direct
10504,1,1,direct
10504,3,3,direct
10504,7,7,direct
10504,11,11,direct
10509,3,3,direct
10509,126,126,direct
10525,254,254,direct
10566,4,225,ancestor
10566,7,7,direct
10566,225,225,direct
10574,3,3,direct
10574,15,15,direct
10574,18,18,direct
10574,24,15,ancestor
10590,2,2,direct
10596,1,1,split
10596,2,2,split
10596,4,10,ancestor
10596,10,10,direct
10596,186,186,direct
10598,2,2,direct
10598,3,3,direct
10598,79,79,direct
10598,254,254,direct
10606,1,1,direct
10606,7,7,direct
10606,9,9,direct
10606,11,11,direct
10606,14,14,direct
10619,2,2,direct
10626,2,2,direct
10626,4,10,ancestor
10626,10,10,direct
10695,2,2,direct
10695,46,46,direct
10695,91,91,direct
10695,244,244,direct
10722,2,2,direct
10722,11,11,direct
10722,19,19,direct
10726,19,19,direct
10751,2,2,direct
10751,3,3,direct
10751,84,84,direct
10757,7,7,direct
10757,14,14,direct
10759,1,1,direct
10759,2,2,direct
10759,3,3,direct
10759,64,64,direct
10789,5,5,direct
10789,76,76,direct
10790,30,30,direct
10790,63,63,direct
10792,1,1,split
10792,2,2,split
10792,3,3,split
10792,84,84,direct
10800,1,1,direct
10800,2,2,direct
10800,84,84,direct
10827,5,5,direct
10827,7,7,direct
10829,2,2,direct
10829,3,3,direct
10829,11,11,direct
10829,23,23,direct
10829,24,24,direct
10837,27,27,direct
10837,80,80,direct
10860,5,5,direct
10860,6,6,direct
10860,7,7,direct
10860,15,15,direct
10860,24,15,ancestor
10860,65,65,direct
10862,46,46,direct
10865,1,1,direct
10865,2,2,direct
10865,8,8,direct
10872,2,2,direct
10872,3,3,direct
10872,11,11,direct
10872,49,49,direct
10882,11,11,direct
10882,19,19,direct
10882,83,83,direct
10884,1,1,direct
10884,134,134,direct
10884,245,245,direct
10923,2,2,direct
10923,145,145,direct
10964,21,21,direct
10964,30,30,direct
10967,1,1,direct
10967,2,2,direct
10967,9,9,direct
10967,26,26,direct
10967,83,83,direct
10975,4,4,direct
10975,27,27,direct
10975,50,50,direct
11003,2,2,direct
11003,4,10,ancestor
11003,10,10,direct
11003,50,50,direct
11003,111,111,direct
11003,208,208,direct
11008,1,1,direct
11008,171,171,direct
11009,108,108,direct
11090,2,2,direct
11090,6,6,direct
11090,53,53,direct
11098,1,1,direct
11098,2,2,direct
11098,3,3,direct
11098,91,91,direct
11098,150,150,direct
11139,2,2,direct
11139,3,3,direct
11139,8,8,direct
11139,14,14,direct
11157,7,7,direct
11176,2,2,direct
11176,36,36,direct
11197,2,2,direct
11197,3,3,direct
11197,5,5,direct
11197,8,8,direct
11197,9,9,direct
11197,49,49,direct
11206,1,1,direct
11206,3,3,direct
11206,6,6,direct
11206,13,13,direct
11206,21,21,direct
11216,2,2,direct
11216,3,3,direct
11216,4,10,ancestor
11216,10,10,direct
11229,46,46,direct
11251,8,8,direct
11251,29,29,direct
11252,7,7,direct
11252,590,590,direct
11257,277,277,direct
11257,292,277,ancestor
11258,33,33,direct
11258,265,265,direct
11259,2,2,direct
11259,361,361,direct
11275,1,1,direct
11275,2,2,direct
11275,590,590,direct
11283,2,2,direct
11283,3,3,direct
11283,8,82,ancestor
11283,12,12,direct
11283,82,82,direct
11308,15,15,direct
11308,24,15,ancestor
11315,1,1,direct
11315,7,7,direct
11315,14,14,direct
11319,1,1,direct
11319,4,32,ancestor
11319,18,18,direct
11319,32,32,direct
11319,64,64,direct
11331,1,1,direct
11331,2,2,direct
11331,3,3,direct
11331,9,9,direct
11344,2,2,direct
11344,23,23,direct
11344,44,44,direct
11369,2,2,direct
11369,3,3,direct
11369,11,11,direct
11369,15,15,direct
11369,24,15,ancestor
11369,49,49,direct
11369,129,129,direct
11389,7,7,direct
11389,590,590,direct
11399,2,2,direct
11399,3,3,direct
11399,17,17,direct
11399,342,342,direct
11417,1,1,direct
11417,2,2,direct
11417,3,3,direct
11417,14,14,direct
11458,4,10,ancestor
11458,10,10,direct
11458,80,80,direct
11480,1,1,direct
11480,3,3,direct
11520,3,3,direct
11543,1,1,split
11543,2,2,split
11543,84,84,direct
11575,80,80,direct
11575,103,103,direct
11576,1,1,direct
11576,2,2,direct
11576,70,70,direct
11613,2,2,direct
11613,40,40,direct
11613,95,95,direct
11618,1,1,direct
11618,7,7,direct
11618,27,27,direct
11618,33,33,direct
11630,3,3,direct
11630,5,5,direct
11630,6,6,direct
11630,8,82,ancestor
11630,12,12,direct
11630,82,82,direct
11678,11,11,direct
11696,1,1,direct
11696,3,3,direct
11723,221,221,direct
11725,6,6,direct
11725,7,7,direct
11725,19,19,direct
11763,2,2,direct
11763,3,3,direct
11763,9,9,direct
11763,63,63,direct
11778,17,17,direct
11778,108,108,direct
11778,147,147,direct
11782,1,1,direct
11782,2,2,direct
11782,3,3,direct
11782,332,332,direct
11790,6,6,direct
11790,12,12,direct
11790,23,23,direct
11790,138,138,direct
11792,1,1,direct
11792,2,2,direct
11792,14,14,direct
11792,46,46,direct
11792,66,66,direct
11805,1,1,direct
11805,2,2,direct
11805,3,3,direct
11805,23,23,direct
11805,198,198,direct
11814,3,3,direct
11814,27,27,direct
11814,80,80,direct
11816,2,2,direct
11816,84,84,direct
11816,110,110,direct
11824,326,326,direct
11849,1,1,direct
11849,2,2,split
11849,3,3,split
11849,7,7,direct
11911,1,1,direct
11911,2,2,direct
11911,3,3,direct
11911,182,182,direct
11925,2,2,direct
11925,3,3,direct
11925,88,88,direct
11925,91,91,direct
11931,1,1,direct
11931,3,3,direct
11931,8,8,direct
11931,29,29,direct
11932,1,1,direct
11932,361,361,direct
12033,4,4,direct
12033,29,29,direct
12039,1,1,direct
12039,8,8,direct
12039,138,138,direct
12039,222,222,direct
12061,2,2,direct
12061,7,7,direct
12061,11,11,direct
12094,1,1,direct
12107,2,2,direct
12107,53,53,direct
12116,2,2,direct
12116,12,12,direct
12116,18,18,direct
12116,84,84,direct
12117,2,2,direct
12117,3,3,direct
12117,4,4,direct
12131,2,2,direct
12131,14,14,direct
12217,1,1,direct
12217,2,2,split
12217,3,3,split
12217,8,8,direct
12217,12,12,direct
12247,1,1,direct
12247,2,2,direct
12247,3,3,direct
12247,4,4,direct
12247,27,27,direct
12247,181,181,direct
12251,7,7,direct
12251,337,337,direct
12252,1,1,direct
12252,3,3,direct
12252,4,10,ancestor
12252,6,6,direct
12252,7,7,direct
12252,10,10,direct
12252,76,76,direct
12252,221,221,direct
12256,2,2,direct
12256,14,14,direct
12271,7,7,direct
12293,18,18,direct
12301,1,1,direct
12301,2,2,direct
12301,3,3,direct
12301,27,27,direct
12301,58,58,direct
12301,149,149,direct
12382,2,2,direct
12382,11,11,direct
12382,83,83,direct
12384,7,7,direct
12407,1,1,direct
12407,3,3,direct
12407,49,49,direct
12407,464,464,direct
12407,590,464,ancestor
12450,1,1,direct
12450,2,2,direct
12450,527,527,direct
12453,3,3,direct
12453,292,292,direct
12456,7,7,direct
12474,1,1,direct
12474,3,3,direct
12474,468,468,direct
12526,1,1,direct
12526,15,15,direct
12526,24,15,ancestor
12540,7,7,direct
12540,265,265,direct
12541,1,1,direct
12541,2,2,direct
12541,3,3,direct
12543,1,1,direct
12543,75,75,direct
12593,1,1,direct
12593,2,2,direct
12593,3,3,direct
12593,4,287,ancestor
12593,7,7,direct
12593,9,9,direct
12593,17,17,direct
12593,36,36,direct
12593,44,44,direct
12593,118,118,direct
12593,287,287,direct
12619,1,1,direct
12619,4,4,direct
12619,6,6,direct
12619,11,11,direct
12619,118,118,direct
12622,4,10,ancestor
12622,10,10,direct
12622,49,49,direct
12622,231,231,direct
12630,2,2,direct
12648,15,15,direct
12648,24,15,ancestor
12648,110,110,direct
12676,1,1,direct
12676,2,2,direct
12676,11,11,direct
12676,14,14,direct
12676,110,110,direct
12693,1,1,direct
12693,2,2,direct
12693,9,9,direct
12693,19,19,direct
12718,1,1,direct
12718,3,3,direct
12718,114,114,direct
12718,228,228,direct
12728,11,11,direct
12728,33,33,direct
12728,222,222,direct
12736,1,1,direct
12747,2,2,direct
12747,19,19,direct
12747,41,41,direct
12747,590,41,ancestor
12785,8,8,direct
12785,9,9,direct
12786,7,7,direct
12786,14,14,direct
12786,40,40,direct
12807,12,12,direct
12807,14,14,direct
12816,2,2,direct
12816,11,11,direct
12824,15,15,direct
12824,24,15,ancestor
12824,52,52,direct
12824,269,269,direct
12824,406,406,direct
12860,2,2,direct
12860,3,3,direct
12860,8,8,direct
12860,11,11,direct
12860,265,265,direct
12886,6,6,direct
12886,97,97,direct
12921,3,3,direct
12921,156,156,direct
12955,1,1,direct
12955,87,87,direct
12955,330,330,direct
12955,590,330,ancestor
12956,1,1,direct
12956,7,7,direct
12964,14,14,direct
12964,130,130,direct
12995,2,2,direct
12995,24,589,ancestor
12995,151,151,direct
12995,589,589,direct
13021,2,2,direct
13021,3,3,direct
13021,5,5,direct
13021,6,6,direct
13021,15,15,direct
13021,18,18,direct
13021,23,23,direct
13021,24,15,ancestor
13035,1,1,direct
13035,3,3,direct
13035,282,282,direct
13057,3,3,direct
13092,7,7,direct
13092,57,57,direct
13115,1,1,direct
13115,50,50,direct
13115,129,129,direct
13120,3,3,direct
13129,2,2,direct
13129,3,3,direct
13129,4,10,ancestor
13129,10,10,direct
13148,4,4,direct
13148,6,6,direct
13148,7,7,direct
13148,19,19,direct
13148,33,33,direct
13184,89,89,direct
13184,170,170,direct
13184,259,259,direct
13202,2,2,direct
13202,229,229,direct
13227,1,1,direct
13235,3,3,direct
13235,5,5,direct
13235,383,383,direct
13261,1,1,direct
13261,7,7,direct
13278,1,1,direct
13278,6,6,direct
13278,13,13,direct
13278,23,23,direct
13278,257,257,direct
13289,7,7,direct
13289,48,48,direct
13289,92,92,direct
13295,2,2,direct
13295,70,70,direct
13295,590,590,direct
13300,168,168,direct
13327,2,2,direct
13327,6,6,direct
13327,76,76,direct
13340,3,3,direct
13340,23,23,direct
13340,127,127,direct
13340,189,189,direct
13362,6,6,direct
13362,13,13,direct
13362,15,15,direct
13362,24,15,ancestor
13362,42,42,direct
13362,109,109,direct
13362,135,135,direct
13395,5,5,direct
13395,6,6,direct
13395,28,28,direct
13395,34,34,direct
13395,38,38,direct
13414,127,127,direct
13414,398,398,direct
13417,1,1,direct
13417,24,589,ancestor
13417,589,589,direct
13428,2,2,direct
13428,12,12,direct
13450,254,254,direct
13485,2,2,direct
13485,6,6,direct
13485,41,41,direct
13485,53,53,direct
13485,132,132,direct
13485,590,41,ancestor
13489,2,2,direct
13489,11,11,direct
13489,362,362,direct
13516,2,2,direct
13516,24,24,direct
13516,228,228,direct
13517,136,136,direct
13526,2,2,direct
13526,5,5,direct
13526,26,26,direct
13526,83,83,direct
13543,3,3,direct
13543,63,63,direct
13559,30,30,direct
13559,57,57,direct
13559,127,127,direct
13599,1,1,direct
13599,3,3,direct
13599,18,18,direct
13599,88,88,direct
13639,2,2,direct
13639,6,6,direct
13639,11,11,direct
13639,371,371,direct
13651,5,5,direct
13651,6,6,direct
13651,7,7,direct
13651,23,23,direct
13651,24,589,ancestor
13651,589,589,direct
13656,2,2,direct
13656,84,84,direct
13663,1,1,direct
13663,3,3,direct
13663,11,11,direct
13663,171,171,direct
13686,366,366,direct
13742,1,1,direct
13742,2,2,direct
13742,3,3,direct
13742,17,17,direct
13742,590,590,direct
13748,2,2,direct
13748,4,10,ancestor
13748,10,10,direct
13748,12,12,direct
13754,1,1,direct
13754,3,3,direct
13754,5,5,direct
13754,66,66,direct
13761,1,1,direct
13761,2,2,direct
13761,535,535,direct
13790,1,1,split
13790,5,5,direct
13790,9,9,split
13790,33,33,direct
13790,36,36,direct
13848,1,1,direct
13848,2,2,direct
13848,83,83,direct
13859,9,9,direct
13859,12,12,direct
13859,19,19,direct
13859,95,95,direct
13859,590,590,direct
13868,1,1,direct
13868,9,9,direct
13868,12,12,direct
13906,2,2,direct
13906,80,80,direct
13912,1,1,direct
13912,11,11,direct
13912,24,71,ancestor
13912,71,71,direct
13949,1,1,direct
13984,6,6,direct
14014,1,1,direct
14014,2,2,direct
14014,3,3,direct
14014,12,12,direct
14014,384,384,direct
14018,74,74,direct
14018,81,81,direct
14023,4,4,direct
14023,6,6,direct
14023,7,7,direct
14023,19,19,direct
14023,33,33,direct
14034,2,2,direct
14034,4,10,ancestor
14034,10,10,direct
14074,168,168,direct
14082,149,149,direct
14106,3,3,direct
14106,24,24,direct
14106,57,57,direct
14112,1,1,direct
14112,4,4,direct
14116,1,1,direct
14116,3,3,direct
14116,49,49,direct
14122,138,138,direct
14126,2,2,direct
14126,27,27,direct
14126,91,91,direct
14138,7,7,direct
14150,5,5,direct
14150,8,8,direct
14150,49,49,direct
14155,27,27,direct
14175,1,1,direct
14175,7,7,direct
14175,266,266,direct
14211,1,1,direct
14211,3,3,direct
14211,4,10,ancestor
14211,10,10,direct
14255,2,2,direct
14255,4,4,direct
14255,49,49,direct
14255,362,362,direct
14300,3,3,direct
14300,4,10,ancestor
14300,7,7,direct
14300,10,10,direct
14300,33,33,direct
14352,1,1,direct
14352,3,3,direct
14352,169,169,direct
14362,1,1,direct
14362,2,2,direct
14362,4,10,ancestor
14362,10,10,direct
14368,1,1,direct
14368,2,2,direct
14368,83,83,direct
14370,1,1,direct
14370,189,189,direct
14375,2,2,direct
14375,70,70,direct
14393,87,87,direct
14393,127,127,direct
14393,186,186,direct
14401,6,6,direct
14401,16,16,direct
14401,24,589,ancestor
14401,33,33,direct
14401,41,41,direct
14401,60,60,direct
14401,589,589,direct
14401,590,41,ancestor
14410,3,3,direct
14410,11,11,direct
14410,24,589,ancestor
14410,93,93,direct
14410,589,589,direct
14441,89,89,direct
14441,104,104,direct
14442,2,2,direct
14442,7,7,direct
14456,1,1,direct
14456,2,2,direct
14456,3,3,direct
14456,80,80,direct
14506,12,12,direct
14506,14,14,direct
14506,84,84,direct
14506,110,110,direct
14512,1,1,direct
14512,3,3,direct
14539,3,3,direct
14539,4,4,direct
14539,21,21,direct
14539,57,57,direct
14539,146,146,direct
14543,4,4,direct
14543,29,29,direct
14543,231,231,direct
14558,21,21,direct
14558,35,35,direct
14558,40,40,direct
14558,47,47,direct
14558,57,57,direct
14558,200,200,direct
14563,1,1,direct
14563,2,2,direct
